activity_id,activity_name,actor.session.uid,actor.user.credential_uid,actor.user.email_addr,actor.user.org.uid,actor.user.type,actor.user.type_id,actor.user.uid,api.response.code,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,device.ip,device.is_managed,device.os.type,device.os.type_id,dst_endpoint.uid,event.type,http_request.user_agent,message,metadata.correlation_uid,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,service.name,session,severity,severity_id,src_endpoint.ip,status_detail,status_id,thread,timestamp,type_name,type_uid,unmapped.Actor,unmapped.AppAccessContext.CorrelationId,unmapped.AppAccessContext.UniqueTokenId,unmapped.ApplicationDisplayName,unmapped.AuthenticationType,unmapped.AzureActiveDirectoryEventType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.DeviceProperties,unmapped.ExtendedProperties,unmapped.IntraSystemId,unmapped.ItemType,unmapped.ObjectId,unmapped.Target,unmapped.TargetContextId,unmapped.UserId,unmapped.operation,unmapped.recordType,unmapped.userType,user.type,user.type_id,user.uid
1,Logon,f073c7e0-8646-4f9a-90a2-1f02c051b289,417p302g-n810-6PW3-9UZ2-g6Y42DhnO5OB,melissa.kelly@dummyinbox.net,47P48P48-B1H3-2w6l-Yg08-HWhr8pSA0089,User,4,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,8,Identity & Access Management,3,Authentication,3002,77Z14h81-h8Y2-4R9p-Th44-RyxG6aBN0528,security,Microsoft O365,Microsoft,10.0.0.7,,LlaRCwY10,35,25n13083-4511-210q-r7K1-dh938F6I974m,Logon,,-,14e8d26d-62df-4bb2-9440-5abbe9d50024,2024-01-29T19:42:55,AzureActiveDirectory,Microsoft,6,06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,2.3.4,,log_session_9100382327795278046,3,0,172.16.0.5,-,1,default,1706579064410882917,Authentication: Logon,300201,"[{""Zttc"":7,""FM"":""454F459d-h384-7mM1-1VE6-G0T47wriF8FY""}, {""WlqE"":6,""Tp"":""Sajkx@NItGEDFZsGep.lwj""}]",,,,,7,,,"[{""TyuOt"":""tYBofUC52"",""tuxX"":""iA""}, {""TRoKE"":""RhVJLr"",""BbvS"":""GHkntxqzfus""}, {""ctEHQ"":""709F9Oj2-J984-44Lg-S9xT-13761Y86Z816"",""DCEp"":""doUwXKcTd""}]","[{""LHQIX"":""QsSzZAHJ"",""lPlf"":""fhjbYyCkufJBGLNAOI""}, {""uWNTr"":""UXMIknr\/0.6 (dPvPTHZ Wu 45.6; Lkw19; C79) TCExPRyzACy\/957.66 (kNglF, YANm IprHr) yUdIMD\/642.1.8.6 JhIxio\/933.44"",""SWFS"":""uyrmrQniV""}, {""uerGY"":""DQGYi8:mbesyCdfS"",""CYmU"":""iLMmPVfMGBK""}]",2ba543o8-O94E-7948-73bq-NZceA6R85408,,98699816-3137-0135-Y034-879933714738,"[{""FDuh"":2,""aT"":""04063096-3033-1357-l711-399342965133""}]",70l49r42-e4p2-2A3a-vM09-lDqc1CsH7435,OhAcu@ZilerGefGfBH.WFf,uzyMPzwBongP,93,8,WQbX,7,42109950-9062-8626-X270-527827171806
1,Logon,18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,438mp2zq-2432-8663-rj0h-d6560z3cN3v0,kevin.green@placeholderemail.co,57J14Y94-s4B5-5h3b-nt57-siGk9Xcj3890,User,9,d6aef9b3-c26a-4f4e-a4cc-021d0580d0d6,51312,Identity & Access Management,3,Authentication,3002,06L04g47-F8O7-6h3V-Zg54-JLVw3fYi2760,security,Microsoft O365,Microsoft,10.0.0.9,,lauiFHV69,91,79245693-6879-5Mc1-BU22-953579789018,Logon,,-,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,2024-01-29T19:42:29,AzureActiveDirectory,Microsoft,1,5f4bca98-5b6d-4019-b3e3-ee54108c20fc,6.1.8,,log_session_9100382327795278046,3,0,10.0.0.6,-,1,default,1706579064411400953,Authentication: Logon,300201,"[{""cuGs"":6,""EL"":""968Ov1XS-7358-0637-qA4X-Y4993X1Yr2M2""}, {""foDe"":1,""yC"":""nRCsEQMOT@mVIFMQgtTOyU.SsF""}]",,,,,2,,,"[{""hwCzM"":""HBXJeZq13"",""lPqO"":""Nz""}, {""RSsPI"":""ZFzpqF"",""vZvA"":""HCUxvITXDHZ""}, {""tBCdT"":""S491597I-8123-7499-824Q-K1f0i1s4v027"",""DjgL"":""UpqrdSQvZ""}]","[{""mtxuo"":""vRrNQML"",""irFP"":""kwmLstXgVMoPduhpXW""}, {""kmkzV"":""Kkie"",""NCaW"":""qvJcANfDxBlMSD""}, {""DCKFG"":""zGrPBzz\/7.2 (xOJnkHG UY 88.0; WAn21; b87) JpBVqpWSGra\/129.80 (necHB, oNyB tUUQk) FDUIsf\/047.9.1.7 DcHrDP\/904.96"",""cHDN"":""fwvHoDMKy""}, {""vfGWD"":""DiZHsLoqDzGo:oaabXIanmNTw"",""sztH"":""dscrGWZbqoa""}]",14H68099-76q3-84EX-Q30k-Bh6248I32444,,74717408-3017-6gT3-Pi26-393603721296,"[{""RjEu"":8,""Yk"":""05527777-3149-6Rz5-PI04-687160489985""}]",92j38x53-J4Q4-0x0a-Hr76-XcvH0uxN8156,PchsCbkMx@YzBqAcheNcaX.tSO,LDAZPTfkuZAT,39,7,QahD,1,35235227-0383-1zs0-nh09-393612301971
1,Logon,8b201ded-12c1-4a3b-8a36-df548fa0a745,284It7yF-9176-8816-sN8E-n1555q3Fa2b8,alice.smith@example.org,81F54m88-Q8N0-8f8v-aP44-cfZF8jjx6893,User,8,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,2,Identity & Access Management,3,Authentication,3002,85E50e67-a9M3-9b0H-Nc80-yYUL7uug4205,security,Microsoft O365,Microsoft,172.16.0.6,,ocfgroN88,07,54QGr7J0-6P2Y-5M0l-9q5M-AnU407001rH1,Logon,,-,b1d7a914-7db0-45b3-986d-c5f6bc36a198,2024-01-29T19:42:38,AzureActiveDirectory,Microsoft,2,b1d7a914-7db0-45b3-986d-c5f6bc36a198,9.8.0,,log_session_9100382327795278046,3,0,172.16.0.7,-,1,default,1706579064411885168,Authentication: Logon,300201,"[{""JyYd"":3,""fW"":""304yz8tt-0509-3930-JZ1V-e1224h9AC1m9""}, {""Kbjl"":3,""oP"":""WbrdKLhvG@mHKILSaOSBka.Wvb""}]",,,,,7,,,"[{""iDSlX"":""SVHOxQn84"",""uHRr"":""Cc""}, {""yEDEe"":""ublrAz"",""RmjQ"":""PHOaQOFnAFS""}, {""DFnXF"":""I909769z-3732-0911-450o-y1o4r6R6O875"",""MlEV"":""vJgtLQKWX""}]","[{""whszF"":""fodXmUDt"",""mjBX"":""nQTPOBaGySbtmPlYXt""}, {""AJeRQ"":""ExNCAMz\/0.7 (wmneBEf ud 71.4; voi62; I69) GMKBefmFbAY\/739.53 (pewLn, vVsN ixvAh) NVTtUJ\/354.2.7.2 hfchOr\/006.35"",""LoTG"":""OoxTxytOh""}, {""YknMF"":""DZDfX5:DoxkzLjna"",""ZPsc"":""saldVZQTsVG""}]",U2vSEN9k-r348-619J-0433-78nP5D586075,,66106047-8870-5572-v112-419361490519,"[{""DrXS"":5,""Kj"":""39345945-4339-4960-E543-015387552790""}]",86e53O10-V3V2-3m2N-CU17-iSuN8rAL9123,FUPzUOhKZ@wHRyQkIxbwBz.TJC,QZxhmvnEavWl,63,5,kePM,4,36629566-2703-3270-I766-579151602494
1,Logon,26887007-869d-4ff2-bc5b-44a8c07db4d9,204VR6fl-4504-0079-xc1i-M0796U2Rt0p1,alice.smith@example.com,64A73Y04-l3z1-1s7n-Yz68-ixwe0lWX8411,User,5,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,6,Identity & Access Management,3,Authentication,3002,55y47L37-A6Q2-1m7F-CV91-dQZV1YPd2636,security,Microsoft O365,Microsoft,172.16.0.3,,FIQiCLi21,11,45CxZ5q4-9P6o-8F0Y-1v7r-qGa581615nl8,Logon,,-,81d09fe3-3560-47fb-b1a7-3035a8252bbd,2024-01-29T19:42:38,AzureActiveDirectory,Microsoft,5,1f44e110-3f62-426d-bdff-7c4281b5e990,7.7.6,,log_session_9100382327795278046,3,0,192.168.0.7,-,1,default,1706579064412297290,Authentication: Logon,300201,"[{""ycHO"":2,""vI"":""584Xe3rQ-6285-7478-Nd1A-P2414V6ZW2I1""}, {""gSwm"":1,""Ty"":""alOLBbVfM@ccBlokFiHpbl.dZb""}]",,,,,5,,,"[{""FhrTF"":""NfgCrDJ31"",""imTa"":""fb""}, {""LxZjw"":""AgmsVg"",""qrWG"":""eEacxACSiFN""}, {""RzIaQ"":""m695333q-3091-8542-920a-c0f7P9N8O308"",""wiNq"":""sDnCwqaGZ""}]","[{""xzgVZ"":""DVEqrSUG"",""xIkj"":""DykYGecvitRqXfxYtu""}, {""IHrlX"":""zCTRhrw\/6.6 (XxKVoAJ eU 52.4; Ten38; p13) tiJWAbaPaDs\/548.19 (RKOhP, oAVZ BDnNr) CNbQPx\/536.0.3.4 EWCCts\/842.09"",""IeAl"":""xlVvifkxM""}, {""WgFqp"":""DWfXQ9:nZvTsiZoH"",""uDhu"":""fTSqSocVpfJ""}]",82s4208d-7b60-353m-533j-956M32v79m12,,17034160-6900-4530-O054-851953618227,"[{""Jmmp"":1,""Jt"":""38178634-9513-8181-l236-514407044284""}]",43K33r03-V7i2-4K8Y-XQ61-uJxO8TOa1885,YRjeKouTy@TKPHPFmptfaE.iiM,VYFbERGtLeKY,80,4,IyHf,7,57209656-8637-6687-c715-586452696894
1,Logon,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,138Dj4Oz-1199-3567-xD4q-s4679B3NK8l7,chris.martin@example.com,33z53C11-g8w9-4P3A-DF24-FsWM7LeP6325,User,5,42d0d22a-7f8a-4966-9754-257b6e525eb4,6,Identity & Access Management,3,Authentication,3002,99O38C89-R9A3-8q0M-gI90-mfeE5HHH3092,security,Microsoft O365,Microsoft,198.51.100.4,,IQMJhNC28,74,20229084-4342-7iC1-qh40-032753003176,Logon,,-,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,2024-01-29T19:42:31,AzureActiveDirectory,Microsoft,3,3c0cbad3-951a-45cf-b4b3-1b7781b45b46,5.1.7,,log_session_9100382327795278046,3,0,172.16.0.4,-,1,default,1706579064412675952,Authentication: Logon,300201,"[{""PMQr"":7,""Ml"":""359Pc7gX-4419-7396-ui9p-d4139Q5iy7M5""}, {""hceP"":7,""Ve"":""OVqysLHnp@mUlSzXtIYkEF.CiH""}]",,,,,1,,,"[{""HnZDm"":""WfAgnQk63"",""VbEP"":""xo""}, {""BVkCy"":""IMKDIi"",""AfqP"":""tmvlXXOWGXf""}, {""KsESz"":""J944318t-3450-2582-828S-d3E3K3v5B490"",""gtBK"":""sUfGWaVlQ""}]","[{""ntNMh"":""viMGJlm"",""yjBP"":""dEvWLbhyOevRnzykDl""}, {""ASCGN"":""FiBVkkw\/1.6 (BzrpsFg lX 66.1; CFx14; E01) TKwHFvgxvFY\/607.33 (lsfZi, odCE mWGSo) uDqOsr\/083.1.9.1 wIlyvH\/720.65"",""Mdoo"":""dbRFpbAFi""}, {""ijkKT"":""HMGp:Nsfx"",""pnJF"":""cnnqwlxsvKO""}]",6n1JYEN3-4E52-773Q-1uJ3-6M3S92729o25,,54004120-4530-8dZ5-qY11-688246208493,"[{""Uhup"":2,""vT"":""90924900-3178-0rQ4-MG64-560236064310""}]",90E04p42-Y1K9-2o4p-uN40-pjAn8fKI6365,QqorHZztI@zLYiCYAAGwgv.pJC,hBxvpAfoPsMA,11,3,ZdsC,7,46093692-6679-6Qk1-rq55-199182912855
1,Logon,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,e41x9Q24-u8X3-5X43-8P7Z-0626759cW31U,emily.white@dummyemail.biz,46J56n15-f3R0-3k9s-mW43-PlSO3fJo1626,User,1,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,66453,Identity & Access Management,3,Authentication,3002,28d49H80-V2K0-1A2R-Tz66-NWNf4DWW2712,security,Microsoft O365,Microsoft,172.16.0.5,,UZXESvt68,24,73596533-0530-9Bp6-Ip38-704083928513,Logon,,-,81d09fe3-3560-47fb-b1a7-3035a8252bbd,2024-01-29T19:43:32,AzureActiveDirectory,Microsoft,3,c47bdf19-daf1-4d46-9b6a-524ea68e833f,9.9.3,,log_session_9100382327795278046,3,0,10.0.0.7,-,1,default,1706579064413055074,Authentication: Logon,300201,"[{""fThE"":9,""DC"":""x70W0P80-H1j1-5L60-0H7R-3287629PB80t""}, {""ykFt"":7,""Is"":""Bn954239@KWSJPlZIJSOQ.WvG""}]",,,,,9,,,"[{""Mdaee"":""GvKwufZ90"",""BRzB"":""Yv""}, {""SDbVn"":""FbVBoh"",""wKFn"":""JGIvSkoHowS""}, {""FwiuN"":""lMCuw75V-49YT-8VC8-DR33-X6Zus18N5EH4"",""ROwG"":""xKaDrqfim""}]","[{""VMYIY"":""zcqyTMn"",""DAZi"":""fycGSxFWmMIugTjqUk""}, {""yDuxe"":""ecCy"",""sPMj"":""iYlWDdHSiVnfvy""}, {""XQeCM"":""FAjBzyG\/7.2 (tlJhJTW Fw 36.1; ppv16; R52) imHqgZeKXRp\/594.77 (BVmAK, LZhB esUhY) jMjsJE\/185.5.8.6 fxSgAA\/547.98"",""bwYP"":""MaidglFXy""}, {""sYtQz"":""yYghsSxpRIEV:eYgJvZAvjlvg"",""VUrO"":""bxxAkZrPumu""}]",e3N95741-7d34-9399-R2R2-8PEL651y5434,,90069544-9154-4HO9-Nx34-712098014023,"[{""SRHD"":1,""TJ"":""11675767-1915-0jo5-Rk94-604885077486""}]",26H30O80-o7V6-4q3U-Nb23-BIbb7XKn1531,gX499193@NsdBOmYFfHdQ.jqC,lssHvhMkcDcg,87,9,ExLS,3,72186545-6643-4wu6-In08-375779768992
1,Logon,7f71a485-499e-42f5-9c49-1e2e4cb4870f,u33s2N11-Z5K2-6v66-7V7L-8017837Gq80a,anna.hall@custommail.io,36h91D38-d5M3-7z6a-Or37-SEGz3BuX4125,User,3,86f6b5dd-b08b-4d69-a20c-853dbf1c014a,0,Identity & Access Management,3,Authentication,3002,59y83S64-d2V7-5d2A-Hc85-WHag6wUC1913,security,Microsoft O365,Microsoft,192.168.0.4,,UFGKoiE31,76,48dla4C7-7T9v-5r0R-9N2N-VWt555254JQ9,Logon,,-,63547fc9-049d-4e7e-8b3f-68e5b18a0e44,2024-01-29T19:43:48,AzureActiveDirectory,Microsoft,3,e2a5f97c-2c65-404f-ae48-571354ca95f7,1.3.3,,log_session_9100382327795278046,3,0,192.0.2.1,-,1,default,1706579064413424345,Authentication: Logon,300201,"[{""kJUj"":9,""EU"":""c77T7r54-E3t9-9G33-6c2I-1559086Fv99c""}, {""QpuN"":0,""Vx"":""Oi681747@zJrFPEUEDDNE.DzJ""}]",,,,,9,,,"[{""ZqtFt"":""JSFgCvP47"",""TxlY"":""cV""}, {""XRSmX"":""xGjkLf"",""KMlv"":""klItOwpAuJJ""}, {""lvOfj"":""dGVeM02I-82rQ-9AH7-xe46-E8dZc53d7Fe3"",""sCyJ"":""oBJplTYic""}]","[{""byyiH"":""qGhCPvQs"",""kwab"":""kiwpsHnkHDPQAFvfBW""}, {""RkmYC"":""KMbngDy\/6.5 (WvbdwVx Rb 19.1; QIt50; l81) PZNPaftVbha\/846.62 (QtbpL, CDfO fSBEa) GREWgr\/253.5.2.8 PazPII\/245.87"",""kGav"":""DQTPwtMKY""}, {""LMCZu"":""xUWrv9:sWOkZKWpO"",""RzNK"":""FtXSLnDEXDS""}]",842S31ZL-6557-58A0-GoZ0-2Vj88P804n89,,54870716-4151-5389-U417-103880762333,"[{""VHim"":5,""mO"":""89209438-8808-5051-B619-158314682834""}]",80H32Y42-q2r6-2y9D-aN81-wIkc6pcD2327,wt568460@TnVaWwuAXaCN.fAk,VRrDOnZoDqyG,39,2,CRQd,7,51131911-6596-3732-h224-288615466765
1,Logon,15a13e7f-eb5d-41d4-9a8b-3db04a94ad8d,o49j9p71-r0Q0-9y98-7J3L-0437822UV97O,jason.carter@tryoutmail.org,33p90F74-b3G9-7s9N-YC84-sQgc3QOT1905,User,3,04c6f792-cda4-4f9b-95e8-d0edf8dfbe5a,9,Identity & Access Management,3,Authentication,3002,43y64D69-X1h8-8c7f-XX17-fBRa8siz4923,security,Microsoft O365,Microsoft,198.51.100.6,,pHsymen72,09,18fzh9S3-8v7s-5q5e-6l1t-Bui868935ZY1,Logon,,-,42d0d22a-7f8a-4966-9754-257b6e525eb4,2024-01-29T19:43:48,AzureActiveDirectory,Microsoft,1,d1cc93b4-5d01-48c2-8309-903c8f1accc2,2.7.1,,log_session_9100382327795278046,3,0,203.0.113.6,-,1,default,1706579064413778436,Authentication: Logon,300201,"[{""Wccu"":0,""WX"":""H67B7Y82-X3v1-9w09-5H8d-5209561Oq57D""}, {""Mliz"":9,""Sz"":""RI671035@GYdDjJwhwDrX.wyX""}]",,,,,6,,,"[{""wNvvK"":""HRrVwbs33"",""eZGr"":""Mf""}, {""EzbXm"":""SUsTDB"",""MKwA"":""hKCkLrblPcE""}, {""CQDHl"":""htpAv76M-94qw-1VE8-EM33-Y1DAZ16N2RQ3"",""bMim"":""injsaDISG""}]","[{""DzQIf"":""DLHIlDRN"",""abuq"":""lcfKCcnOzwJhCtTtGx""}, {""zTipF"":""GCDkgeg\/7.6 (aupgOVx ao 29.1; sRp95; y34) nsfWYGEBMbQ\/228.81 (DIGrq, Itnp FdMwB) BESFQG\/363.7.7.2 LqcJpT\/997.13"",""Eukp"":""yqrGybpyA""}, {""lXiTk"":""zdBDo7:eAdviGPLB"",""xarp"":""TAJWjOdiHyK""}]",k18Ex5v0-6849-897f-k9kx-b08Csgoa0944,,7r84809P-038k-18BV-t701-32Tq75JfXCZ2,"[{""GXCR"":5,""pA"":""4P04802C-290m-04Rs-f189-47kB76yzaPT5""}]",79k90U00-w8I4-1P6L-Ao30-mfbJ8nSn8669,xv879662@FEmgXCZFpIou.nGx,ANAwgsGsTGef,70,1,sqvY,0,5v65762a-636C-42ZV-j871-24xE07ZDBPv3
1,Logon,d1cc93b4-5d01-48c2-8309-903c8f1accc2,6Q94i216-LG71-08j8-EIsF-W3l9052XrJ58,mike.anderson@example.com,14t62C25-B0b4-4E6t-jU61-rSBN5chz1074,User,9,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,1,Identity & Access Management,3,Authentication,3002,02j91v50-R5q1-2N2J-gQ41-yFOJ9aiI9311,security,Microsoft O365,Microsoft,172.16.0.8,,oel,65,16656193-1075-5OT7-pR03-233808066545,Logon,,-,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,2024-01-29T19:43:01,AzureActiveDirectory,Microsoft,3,3d1bfa42-d1f7-4a95-bd61-0dd219cde31d,1.3.4,,log_session_9100382327795278046,3,0,198.51.100.1,-,1,default,1706579064414147137,Authentication: Logon,300201,"[{""ZVIj"":2,""WU"":""7C93f702-Fw37-96q3-yzgo-A2v5175EpH35""}, {""uCKZ"":1,""hb"":""AFrKDTN@OjzHCPmMWrRO.TWk""}]",,,,,7,,,"[{""kjPGu"":""tOO"",""LHXK"":""bm""}, {""oKOeS"":""tKlILq"",""rNQy"":""YVqHNFXFCOU""}, {""OujQs"":""D60G7M7U-5Xt0-2690-s7yK-yw4JPlgy04O2"",""BdZP"":""nXTdtEvgG""}]","[{""qDVLc"":""GsNFHeP"",""jukQ"":""VjetqACsNEzAhHnkrd""}, {""NFcCb"":""CHJKNvG\/3.2 (FJco; yFk QR 87_5 klps IBE Ed z) snLBPODmepe\/432.0.61 (vXrzV, JiOi Flxyi) FmUfX\/017.5.7936.58 FNNcdd\/12g297 IgfkRL\/931.4"",""iXrW"":""baUFWMFpy""}, {""laVgd"":""XnNrh3:gsemNeOsE"",""GQeM"":""sRmROpVjwkA""}]",65398824-8209-20D5-t4As-wtk399yJ5908,,19095140-8404-1Jc1-XR16-151124090596,"[{""bfjQ"":4,""Kx"":""02724133-5640-6wP3-MV32-173978608830""}]",51m26f72-J1X9-4w4A-rw51-nsXo3vwV9597,JloAYYd@faZRVGaniVgo.INz,NukVvevMIfto,40,5,SCzR,7,78958680-6860-5OT7-xw11-371570550418
1,Logon,5b0a8109-dde2-4f8a-8c79-d6c541dbf312,506E79v0-41rZ-79Y5-67rk-G51M194D80q6,john.doe@example.com,74j60S97-m8R2-1I1a-Zu67-bqTm3GuG3857,User,1,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,4,Identity & Access Management,3,Authentication,3002,86c41v65-i9x1-9U7o-HB41-nZdU9pbt8912,security,Microsoft O365,Microsoft,172.16.0.5,,WoKZUYI60,01,321P86z7-678i-41N3-4s17-0699w67v5e25,Logon,,-,06de8ec4-8f47-45d8-92a8-6621d3e6cdd5,2024-01-29T19:42:06,AzureActiveDirectory,Microsoft,7,d22f6f8c-2a34-4fc2-9a08-17f442e3d86d,5.9.2,,log_session_9100382327795278046,3,0,192.0.2.2,-,1,default,1706579064414529649,Authentication: Logon,300201,"[{""LmGj"":9,""tO"":""863D13J0-02qL-15r3-14Ba-O82U389G26V2""}, {""baxF"":1,""ZR"":""Bc990584@QwGjVuEmYkOl.pCY""}]",,,,,1,,,"[{""VOzCo"":""H182y703-0292-05XO-4JfP-e41167k1025H"",""lxWN"":""Ri""}, {""rwJtC"":""V014302358541"",""pTcS"":""PdqCimkejFn""}, {""zaJqY"":""TxQxrHg14"",""yThN"":""lM""}, {""PzSkL"":""TQwJ"",""kuwE"":""AhFEwEgKGYj""}, {""fWPZj"":""4"",""wtmI"":""ynrRuZMnv""}, {""evnqI"":""M83ApRP7-56cC-0346-U40D-6A65Fq226n9L"",""ZPvc"":""pCXRnHRJt""}]","[{""zJWQy"":""Fdqzooks"",""JYTN"":""wFHCjljMggVkqxUAco""}, {""RryKt"":""gkxGyue\/8.3 (hwFkqWS Dn 42.3; XTW54; g20) UbRfgDrrPve\/680.17 (WZGgw, NFLj bAHRS) Qrecsp\/256.9.5.5 jBEKqZ\/302.90 naa\/364.3.5.2"",""TeGG"":""iWsjMRyhc""}, {""xTTfX"":""uyIci1:IDbYNwDng"",""blcc"":""fVWCmeOePqk""}]",2168dn40-f4f4-94Jn-y11F-X5LOc6863890,,69396182-4332-7508-X329-605272842844,"[{""QZDd"":1,""zS"":""20972097-3355-1977-l575-677623628179""}]",97M79j78-I1N6-9G7W-TE49-onnP5Lbt7636,gX776869@vRGcMxoAdyzR.QDc,LuMQpuZkYSLF,98,9,VfpA,4,40582706-6385-7996-G978-840039450979
1,Logon,b1d7a914-7db0-45b3-986d-c5f6bc36a198,95gr35w2-6787-3f77-kg98-650Z5199F3K8,daniel.ward@virtualmail.io,00m34h88-j4c9-5V5K-zC02-EjXh4pti1072,User,9,5b0a8109-dde2-4f8a-8c79-d6c541dbf312,4,Identity & Access Management,3,Authentication,3002,46y83X14-X2f7-2H7D-Ls36-NuJI1aVZ1661,security,Microsoft O365,Microsoft,198.51.100.5,,FLtGInu04,43,48NjP2q1-9k5k-0J6u-3l2h-NdV716251XB6,Logon,,-,5b6359b4-7600-4b58-9c63-e06b23f9ab87,2024-01-29T19:42:54,AzureActiveDirectory,Microsoft,1,4e09f1c4-2999-451c-9426-15a9e254e23d,3.1.8,,log_session_9100382327795278046,3,0,198.51.100.3,-,1,default,1706579064414946762,Authentication: Logon,300201,"[{""CrHU"":5,""Ih"":""64Yn01v3-9970-5i77-Kd29-076Z5105G7P8""}, {""Ldhn"":8,""rS"":""wg527702@WfjNIhzVVZOV.fgP""}]",,,,,0,,,"[{""jpxhT"":""6qft06pY-9c79-9i5T-154I-8s01k0FKz65g"",""OcSP"":""DK""}, {""uHtxr"":""r194024670920"",""jTYM"":""ILWkwEDsqwM""}, {""RREWg"":""opBishv22"",""IOMv"":""eE""}, {""vwkAe"":""WCoQhwXi"",""MmKg"":""ortzxnwCDvM""}, {""KpOwt"":""8"",""hPVV"":""jRXOBIpdT""}, {""nNTWv"":""1dj3JP0C-6G21-2z22-T594-EjDVE84G1583"",""IRyt"":""kbihCtqho""}]","[{""LNuJR"":""pqbJOgXT"",""rbJp"":""RqeZBtoxUIcMozGKGm""}, {""kDrlx"":""hagIxVZ\/5.3 (lxtVGHn fG 85.3; vdW12; r82) HfzCSbEgCMb\/947.81 (NEqdY, BaiR rEMYq) IhkLo\/1.0.25.69232 eGPpVG\/72.5.0021.772 MmkwSRzP\/52.4.1 UZHBGw\/718.91"",""kicw"":""FcfcosalU""}, {""LDoqN"":""qRXoI8:GildDBfeR"",""qzDz"":""iuESvGwKDiV""}]",U0N8hk86-9379-690b-D519-z9wi78513565,,58328891-9844-8778-u934-703409047248,"[{""IiaG"":5,""sT"":""72583714-6265-9618-A270-005730088136""}]",09P70D91-P4i8-3k1Q-qj43-XsSR8mue7157,nH703775@AUjxLOfkcLrB.VFv,eSdmeFcUhQDP,74,5,fQtg,7,22954095-1004-1426-d866-618721176163
1,Logon,c109d1c1-af2a-450c-a7ea-d9514a9d1402,303B6J7r-S611-6e7t-pA57-U10t81m291z9,daniel.ward@virtualmail.io,19a99x49-u9b4-0U9j-LV05-xZLZ5uMu1952,User,7,e4d542e8-b6d3-4a33-9a78-376406d188b8,6,Identity & Access Management,3,Authentication,3002,62T01D24-K2E0-2g4D-Bj14-sdqa4Mkf4146,security,Microsoft O365,Microsoft,203.0.113.1,,WgDXk,86,12j69777-5360-519T-M4O4-Te990D9X591w,Logon,,-,19a1d2a0-29e7-4bd4-86d5-11c137efbd0c,2024-01-29T19:42:12,AzureActiveDirectory,Microsoft,3,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,9.9.3,,log_session_9100382327795278046,3,0,172.16.0.5,-,1,default,1706579064415338774,Authentication: Logon,300201,"[{""JpBN"":4,""vB"":""154K6R0v-K615-6D9T-sw72-w04O46h560Q2""}, {""KvaE"":7,""SZ"":""YK451121@aANZpRGiVtFk.MHD""}]",,,,,2,,,"[{""JLItu"":""ihlaz"",""qlnt"":""YK""}, {""loWCr"":""zLKZXN"",""fmZB"":""XAymnLcBrOo""}, {""jJOuZ"":""t70y89o1-m139-6Ks2-l300-R031C6o7u9m0"",""eMsO"":""afJsQGvwU""}]","[{""zBCme"":""WkJWRude"",""BTPt"":""RdrNBTYrQYPpmHZkuO""}, {""ZBjWv"":""wqwimpE\/9.6 (ZDuBElFuk; EgkZU BTP Ae x 53_00_8) baZGtERnMOG\/473.70 (tQPSB, csFW uaWUl) JGKHYW\/045.8.2.0 WtCWCV\/236.56"",""fPvP"":""IKAupAQUo""}, {""BrpCv"":""AfqhB8:eZAEWAKok"",""hMMk"":""ldsNNdoZHJm""}]",8Q0y14K9-1432-9404-x2K2-2136u8L76332,,PK112749-B572-6IMp-2177-9kzYX57mdO40,"[{""bIsx"":5,""QL"":""Sv085901-F920-5xLC-9538-1rWml20xCg33""}]",95L10h78-i6c4-8h4i-ht87-kWgZ5ILS6731,TQ236019@NtkWUZBbPKef.ejO,oDhipXACbGGt,19,2,RQrU,6,JS517393-l056-8ytN-6646-0usHV99eBm78
